"id","sl.cat","ta.cat","act.cat","northing","easting","date_time"
"tex",1,NA,NA,7876284,633082,1560132100
"tex",1,4,NA,7876287,633071,1560132523
"tex",2,6,4,7876279,632988,1560132945
"tex",1,NA,NA,7876294,632890,1560209254
"tex",2,NA,NA,7876361,632886,1560212617
"tex",3,NA,5,7876550,633023,1560296075
"tex",2,8,NA,7876507,632922,1560296497
"tex",1,NA,4,7876487,632661,1560298161
"tex",1,NA,NA,7876376,632562,1560300706
"tex",4,NA,5,7876622,632568,1560306587
"tex",2,6,NA,7876533,632587,1560307024
"tex",2,6,NA,7876472,632609,1560307411
"tex",2,NA,3,7876385,632585,1560312872
"tex",1,5,NA,7876410,632633,1560313323
"tex",1,6,NA,7876453,632661,1560313720
"tex",5,NA,6,7876022,633365,1560323372
"tex",3,NA,NA,7875564,632951,1560324661
"tex",3,NA,5,7874634,632067,1560382477
"tex",2,4,NA,7874588,631977,1560382907
"tex",6,NA,NA,7874604,631844,1560384183
"tex",1,NA,1,7874630,631814,1560385443
"tex",1,10,1,7874608,631832,1560385832
"tex",1,4,NA,7874572,631830,1560386267
"tex",1,6,3,7874527,631850,1560386681
"tex",1,NA,5,7874492,631727,1560390035
"tex",1,NA,NA,7874827,631384,1560393382
"tex",5,NA,NA,7875301,630883,1560394670
"tex",4,NA,NA,7875817,630769,1560395906
"tex",2,NA,4,7876439,630778,1560398043
"tex",1,NA,3,7875994,630210,1560554439
"tex",2,4,NA,7876001,630087,1560554842
"tex",2,8,4,7875912,630110,1560555288
"tex",3,NA,5,7876010,630052,1560559503
"tex",2,NA,NA,7875012,630582,1560639999
"tex",2,2,NA,7874974,630523,1560640402
"tex",4,NA,6,7874469,630659,1560641654
"tex",3,6,NA,7874308,630822,1560642121
"tex",1,NA,NA,7874266,630824,1560643372
"tex",1,NA,NA,7874259,632259,1560723063
"tex",1,10,NA,7874269,632268,1560723443
"tex",1,NA,NA,7874484,631799,1560728921
"tex",1,NA,NA,7874457,631524,1560731463
"tex",1,8,NA,7874434,631515,1560731883
"tex",1,5,3,7874389,631494,1560732303
"tex",1,8,NA,7874379,631516,1560732709
"tex",1,7,2,7874392,631550,1560733143
"tex",1,NA,4,7874319,631825,1560736484
"tex",1,NA,NA,7874106,632082,1560816147
"tex",1,NA,4,7874093,632063,1560818680
"tex",1,NA,4,7874147,632133,1560819940
"tex",1,4,NA,7874133,632157,1560820348
"tex",4,NA,NA,7874388,631588,1560900483
"tex",1,10,4,7874396,631563,1560900896
"tex",1,NA,4,7874402,631493,1560902159
"tex",2,NA,5,7874295,631398,1560906340
"tex",1,4,NA,7874237,631429,1560906749
"tex",1,NA,NA,7874231,631441,1560908007
"tex",3,4,6,7874144,631592,1560908424
"tex",4,NA,3,7874389,631884,1560910556
"tex",5,10,NA,7874205,631680,1560910953
"tex",1,NA,NA,7874261,632286,1560981389
"tex",2,NA,3,7874679,631515,1560990243
"tex",1,5,5,7874738,631538,1560990635
"tex",3,7,NA,7874855,631454,1560991047
"tex",2,5,5,7874968,631442,1560991495
"tex",4,6,NA,7875206,631353,1560991897
"tex",3,NA,NA,7875207,632168,1561156701
"tex",4,NA,6,7874941,631948,1561161346
"tex",3,NA,NA,7874750,631562,1561162587
"tex",1,8,NA,7874721,631588,1561163007
"tex",4,NA,NA,7875162,632472,1561170993
"tex",4,NA,6,7876474,633231,1561249441
"tex",4,1,5,7876557,633458,1561249822
"tex",2,NA,NA,7876539,633367,1561254479
"tex",7,3,4,7876221,632984,1561254863
"tex",6,10,NA,7876462,633278,1561255303
"tex",2,6,NA,7876523,633351,1561255715
"tex",2,NA,NA,7876398,633388,1561258264
"tex",1,NA,NA,7876253,633214,1561260363
"tex",1,NA,2,7876437,633644,1561420144
"tex",1,3,2,7876446,633637,1561420537
"tex",1,NA,3,7876531,633701,1561422244
"tex",2,4,2,7876574,633755,1561422655
"tex",1,NA,4,7876529,633518,1561424750
"tex",1,NA,NA,7876487,633500,1561431462
"tex",1,10,2,7876521,633515,1561431904
"tex",4,NA,2,7876824,633055,1561499401
"tex",1,NA,NA,7876724,633123,1561501052
"tex",2,2,5,7876769,633051,1561501491
"tex",1,NA,4,7876823,632832,1561502721
"tex",1,6,NA,7876867,632771,1561503184
"tex",4,NA,5,7876685,632052,1561507769
"tex",1,NA,NA,7876681,632003,1561513660
"tex",2,NA,3,7876611,631966,1561514943
"tex",1,NA,2,7876635,631924,1561520370
"tex",2,5,NA,7876533,631826,1561520821
"tex",5,1,NA,7876767,631978,1561521219
"tex",4,10,3,7876534,631820,1561521658
"tex",1,NA,NA,7876534,631800,1561522885
"tex",5,NA,6,7875698,631363,1561526663
"tex",1,NA,NA,7875513,631751,1561675984
"tex",1,NA,NA,7875387,631849,1561680184
"tex",2,NA,NA,7875934,631556,1561759408
"tex",1,4,5,7875972,631535,1561759836
"tex",3,NA,NA,7876025,631253,1561761123
"tex",1,NA,6,7875961,631412,1561764031
"tex",1,1,NA,7875972,631434,1561764476
"tex",4,NA,6,7876340,631605,1561768227
"tex",2,8,NA,7876371,631516,1561768652
"tex",6,NA,NA,7876504,631609,1561772854
"tex",3,4,6,7876546,631808,1561773270
"tex",1,NA,3,7876591,631801,1561778343
"tex",2,NA,4,7876596,631785,1561779603
"tex",3,NA,6,7876614,631675,1561781677
"tex",3,6,NA,7876656,631510,1561782090
"tex",1,NA,NA,7876957,630941,1561785479
"tex",1,NA,NA,7877105,631000,1561852119
"tex",1,7,NA,7877114,631017,1561852563
"tex",1,NA,4,7876971,631091,1561854243
"tex",1,NA,NA,7876764,631021,1561856763
"tex",2,NA,5,7876285,630918,1561946073
"tex",2,6,NA,7876178,630851,1561946522
"tex",1,1,2,7876239,630863,1561946943
"tex",1,3,NA,7876236,630872,1561947363
"tex",1,1,NA,7876227,630826,1561947748
"tex",1,NA,NA,7875645,630923,1562037079
"tex",2,NA,5,7875547,630964,1562038776
"tex",3,6,NA,7875370,630904,1562039198
"tex",3,NA,6,7874965,631077,1562105414
"tex",3,6,NA,7874793,631164,1562105869
"tex",2,3,6,7874714,631053,1562106298
"tex",1,NA,NA,7874589,630999,1562107952
"tex",2,NA,NA,7874554,630984,1562110923
"tex",1,2,NA,7874579,630953,1562111326
"tex",1,7,2,7874578,630948,1562111734
"tex",1,7,NA,7874547,630927,1562112179
"tex",1,NA,2,7874532,630951,1562113442
"tex",1,6,5,7874523,630956,1562113852
"tex",1,NA,3,7874351,630951,1562120986
"tex",1,9,NA,7874388,630986,1562121407
"tex",2,6,NA,7874460,631007,1562121799
"tex",1,NA,2,7874517,631067,1562123072
"tex",2,6,NA,7874658,631090,1562123523
"tex",2,4,NA,7874702,631159,1562123934
"tex",5,7,6,7875000,631100,1562124332
"tex",3,6,NA,7875164,630964,1562124765
"tex",4,NA,5,7874923,631335,1562191834
"tex",1,6,NA,7874901,631363,1562192259
"tex",1,NA,1,7874813,631334,1562195643
"tex",1,3,1,7874808,631366,1562196047
"tex",2,NA,NA,7874664,631360,1562197290
"tex",1,NA,NA,7874565,631251,1562198551
"tex",1,2,3,7874599,631228,1562199003
"tex",1,NA,NA,7874383,631171,1562204874
"tex",3,NA,NA,7874896,631334,1562208663
"tex",2,6,NA,7875004,631387,1562209083
"tex",3,6,5,7875155,631382,1562209465
"tex",2,NA,NA,7875373,631113,1562211183
"tex",1,NA,4,7875462,630916,1573097978
"tex",1,4,NA,7875493,630916,1573098383
"tex",1,3,NA,7875489,630957,1573098799
"tex",5,7,3,7875652,631216,1573099223
"tex",4,1,NA,7875497,631000,1573099651
"tex",2,9,3,7875456,631079,1573100082
"tex",1,10,NA,7875492,631039,1573100476
"tex",2,6,NA,7875541,630977,1573100896
"tex",1,6,4,7875553,630921,1573101315
"tex",1,4,NA,7875597,630900,1573101744
"tex",2,10,3,7875523,630925,1573102156
"tex",4,NA,4,7875499,630928,1573103438
"tex",4,5,NA,7875502,631190,1573103860
"tex",5,10,2,7875526,630921,1573104260
"tex",5,2,NA,7875693,631165,1573104701
"tex",5,10,NA,7875543,630927,1573105096
"tex",1,3,3,7875581,630910,1573105511
"tex",7,2,NA,7875622,631600,1573105941
"tex",1,2,NA,7875500,630720,1573106782
"tex",1,7,NA,7875552,630718,1573107198
"tex",2,7,3,7875594,630635,1573107620
"tex",4,4,NA,7875803,630543,1573108037
"tex",2,NA,NA,7876008,630535,1573110136
"tex",5,6,4,7876004,630256,1573110551
"tex",3,5,NA,7876045,630054,1573110982
"tex",4,6,NA,7876005,629784,1573111403
"tex",2,5,5,7876028,629691,1573111811
"tex",4,8,NA,7875805,629579,1573112233
"tex",2,1,5,7875924,629599,1573112656
"tex",3,6,NA,7876088,629601,1573113075
"tex",4,5,NA,7876286,629707,1573113491
"tex",4,5,6,7876508,629882,1573113917
"tex",3,4,NA,7876490,630055,1573114343
"tex",2,7,4,7876580,630161,1573114766
"tex",3,5,NA,7876667,630314,1573115181
"tex",2,NA,NA,7876709,630402,1573178479
"tex",3,NA,NA,7876340,630519,1573183116
"tex",3,7,4,7876228,630620,1573183536
"tex",2,10,NA,7876352,630571,1573183940
"tex",1,3,2,7876380,630611,1573184361
"tex",4,10,NA,7876261,630397,1573184779
"tex",5,1,NA,7876426,630687,1573185219
"tex",2,6,3,7876474,630735,1573185614
"tex",1,10,NA,7876447,630695,1573186042
"tex",1,2,4,7876507,630680,1573186459
"tex",1,7,NA,7876519,630637,1573186888
"tex",1,NA,NA,7876779,630819,1573264037
"tex",2,10,4,7876677,630803,1573264472
"tex",1,10,NA,7876714,630821,1573264872
"tex",2,4,NA,7876830,631023,1573267430
"tex",2,1,NA,7876846,630944,1573267863
"tex",1,10,NA,7876824,630980,1573268268
"tex",3,10,5,7876923,630864,1573268652
"tex",3,NA,5,7876992,630847,1573269923
"tex",2,6,NA,7877082,630841,1573270329
"tex",2,NA,NA,7876963,631026,1573271592
"tex",2,3,5,7876828,631055,1573272019
"tex",1,NA,NA,7876705,631012,1573273280
"tex",2,1,NA,7876614,630953,1573273690
"tex",1,6,4,7876545,630932,1573274137
"tex",1,1,NA,7876588,630931,1573274536
"tex",2,7,4,7876636,630836,1573274972
"tex",1,8,NA,7876597,630819,1573275382
"tex",1,4,4,7876590,630775,1573275843
"tex",4,8,4,7876368,630846,1573276233
"tex",3,1,NA,7876463,630722,1573276638
"tex",1,6,4,7876488,630679,1573277061
"tex",3,6,NA,7876528,630501,1573277478
"tex",3,NA,NA,7876422,630574,1573278740
"tex",2,7,3,7876413,630661,1573279176
"tex",1,1,NA,7876389,630602,1573279580
"tex",1,7,4,7876335,630588,1573280043
"tex",1,5,3,7876312,630568,1573280410
"tex",2,NA,NA,7876332,630608,1573342882
"tex",1,NA,NA,7876284,630666,1573344153
"tex",1,10,3,7876281,630666,1573344558
"tex",1,7,NA,7876273,630687,1573345018
"tex",2,5,NA,7876226,630771,1573345396
"tex",1,NA,3,7876064,630677,1573347543
"tex",4,4,5,7876086,630871,1573347922
"tex",3,1,NA,7876008,630724,1573348368
"tex",1,4,2,7876010,630710,1573348783
"tex",1,1,NA,7876020,630730,1573349200
"tex",4,9,NA,7876070,630488,1573349595
"tex",6,2,4,7876263,630828,1573350047
"tex",5,NA,6,7875551,630759,1573352118
"tex",3,1,NA,7875688,630698,1573352546
"tex",2,1,4,7875614,630736,1573352956
"tex",1,NA,3,7875550,630962,1573355064
"tex",2,7,NA,7875619,631068,1573355503
"tex",1,2,NA,7875578,631053,1573355897
"tex",2,NA,3,7875541,631110,1573357166
"tex",3,7,NA,7875721,631092,1573357579
"tex",1,9,NA,7875705,631073,1573358000
"tex",4,3,6,7875875,630899,1573358417
"tex",2,2,NA,7875866,631019,1573358856
"tex",2,10,3,7875879,630907,1573359255
"tex",1,NA,4,7875927,631028,1573360525
"tex",3,6,NA,7876033,631127,1573360932
"tex",2,5,4,7876115,631214,1573361373
"tex",4,2,NA,7875869,631251,1573361783
"tex",2,7,NA,7875834,631315,1573362209
"tex",1,4,5,7875780,631313,1573362608
"tex",4,8,NA,7875689,631573,1573363036
"tex",2,4,5,7875612,631601,1573363469
"tex",4,6,NA,7875429,631698,1573363881
"tex",4,9,NA,7875637,631841,1573364300
"tex",3,NA,6,7875704,632014,1573365570
"tex",1,NA,NA,7875736,632114,1573432676
"tex",1,8,2,7875707,632133,1573433056
"tex",2,NA,5,7875684,632235,1573434323
"tex",1,NA,NA,7875673,632335,1573435584
"tex",1,1,NA,7875669,632336,1573435998
"tex",1,1,2,7875674,632332,1573436419
"tex",1,10,NA,7875663,632335,1573436836
"tex",2,6,5,7875580,632359,1573437258
"tex",2,NA,4,7875778,632402,1573439352
"tex",2,8,NA,7875785,632327,1573439785
"tex",1,2,NA,7875829,632369,1573440199
"tex",2,8,4,7875893,632281,1573440632
"tex",4,2,NA,7876014,632503,1573441031
"tex",3,7,5,7876171,632563,1573441503
"tex",4,4,NA,7876277,632747,1573441874
"tex",3,5,4,7876276,632942,1573442343
"tex",1,7,3,7876305,632964,1573442724
"tex",2,7,NA,7876434,632932,1573443130
"tex",4,5,6,7876693,632935,1573443549
"tex",4,6,NA,7876948,632915,1573443972
"tex",1,5,NA,7877009,632929,1573444412
"tex",1,7,2,7877012,632924,1573444812
"tex",1,2,NA,7877022,632948,1573445240
"tex",2,8,3,7877141,632923,1573445701
"tex",3,2,NA,7877052,633046,1573446072
"tex",2,7,NA,7877082,633121,1573446532
"tex",2,6,4,7877143,633208,1573446917
"tex",3,5,NA,7877199,633367,1573447334
"tex",2,3,4,7877113,633395,1573447769
"tex",4,8,NA,7877135,633642,1573448170
"tex",2,5,NA,7877113,633768,1573448625
"tex",1,6,4,7877131,633805,1573449012
"tex",2,3,NA,7877063,633851,1573449472
"tex",1,10,1,7877076,633844,1573449857
"tex",1,8,NA,7877065,633822,1573450270
"tex",4,8,NA,7876895,633964,1573450692
"tex",1,6,3,7876893,633966,1573451139
"tex",3,NA,NA,7876756,633815,1573521977
"tex",2,3,NA,7876826,633851,1573522433
"tex",1,6,NA,7876870,633851,1573522863
"tex",3,NA,NA,7876808,634064,1573524495
"tex",2,NA,3,7877127,634058,1573525770
"tex",3,NA,5,7877240,634091,1573527016
"tex",2,3,NA,7877319,634128,1573527441
"tex",2,9,5,7877296,634010,1573527853
"tex",3,NA,NA,7877330,633793,1573529565
"tex",2,NA,NA,7877277,633866,1573532469
"tex",1,2,NA,7877302,633830,1573532894
"tex",2,6,5,7877352,633740,1573533308
"tex",2,5,NA,7877418,633670,1573533744
"tex",2,10,6,7877319,633704,1573534152
"tex",3,5,NA,7877156,633703,1573534588
"tex",1,NA,NA,7877065,633772,1573535842
"tex",3,9,6,7877205,633810,1573536260
"tex",1,10,NA,7877199,633806,1573536685
"tex",1,1,NA,7877239,633824,1573537089
"tex",4,8,3,7877424,633613,1573537553
"tex",1,NA,NA,7877234,633883,1573538782
"tex",1,2,NA,7877223,633892,1573539194
"tex",2,NA,3,7877030,633867,1573540468
"tex",2,4,NA,7876978,633815,1573540875
"tex",2,3,NA,7877057,633761,1573541292
"tex",1,6,3,7877094,633709,1573541756
"tex",2,NA,NA,7877030,633675,1573600003
"tex",1,NA,NA,7876865,633815,1573602501
"tex",1,3,3,7876844,633790,1573602922
"tex",1,4,NA,7876845,633772,1573603367
"tex",1,6,4,7876834,633732,1573603767
"tex",1,10,NA,7876830,633758,1573604186
"tex",1,1,NA,7876801,633699,1573604595
"tex",1,7,3,7876754,633702,1573605022
"tex",1,2,NA,7876785,633675,1573605450
"tex",1,6,2,7876796,633659,1573605849
"tex",4,7,NA,7876682,633385,1573606298
"tex",4,10,NA,7876745,633592,1573606699
"tex",1,NA,4,7876712,633599,1573607956
"tex",1,NA,5,7876661,633603,1573609212
"tex",1,4,NA,7876635,633548,1573609639
"tex",2,3,5,7876751,633504,1573610051
"tex",1,9,NA,7876734,633496,1573610481
"tex",2,4,NA,7876719,633418,1573610901
"tex",1,NA,2,7876758,633377,1573612200
"tex",2,4,NA,7876790,633284,1573612594
"tex",2,5,NA,7876841,633182,1573612996
"tex",2,4,5,7876976,633188,1573613419
"tex",2,7,NA,7877013,633116,1573613834
"tex",2,7,4,7876982,632987,1573614257
"tex",1,5,NA,7876999,632934,1573614709
"tex",1,7,3,7876980,632907,1573615143
"tex",1,1,2,7877018,632921,1573615516
"tex",1,1,NA,7876971,632931,1573615939
"tex",1,NA,2,7876746,633132,1573618463
"tex",1,3,NA,7876764,633084,1573618880
"tex",3,8,NA,7876637,633011,1573619293
"tex",1,NA,NA,7876645,633047,1573684323
"tex",1,2,NA,7876657,633049,1573684701
"tex",1,NA,1,7876747,633128,1573685949
"tex",1,4,NA,7876766,633170,1573686384
"tex",1,7,NA,7876796,633173,1573686802
"tex",1,NA,3,7876872,633223,1573688103
"tex",7,2,NA,7876447,633735,1573688524
"tex",3,NA,NA,7876895,633241,1573690579
"tex",4,1,NA,7877081,633120,1573691020
"tex",1,4,NA,7877103,633136,1573691461
"tex",2,8,NA,7877160,633079,1573691836
"tex",2,6,5,7877181,632981,1573692282
"tex",5,NA,5,7876941,633149,1573694379
"tex",4,NA,5,7876602,632801,1573695645
"tex",2,NA,5,7876861,632973,1573771515
"tex",1,6,NA,7876926,632938,1573771976
"tex",1,5,2,7876954,632933,1573772365
"tex",2,5,NA,7877084,632977,1573772823
"tex",1,NA,NA,7876988,632908,1573774078
"tex",4,NA,NA,7876771,633005,1573776130
"tex",2,NA,NA,7876884,632676,1573777401
"tex",4,NA,5,7876830,632361,1573778703
"tex",1,NA,3,7877061,632642,1573779915
"tex",4,2,NA,7876819,632776,1573780334
"tex",4,6,6,7876619,632934,1573780765
"tex",1,8,NA,7876660,632972,1573781192
"tex",2,2,NA,7876568,632976,1573781604
"tex",2,8,5,7876548,633097,1573782021
"tex",2,3,NA,7876426,633067,1573782444
"tex",3,2,6,7876528,632950,1573782850
"tex",3,4,NA,7876679,633002,1573783285
"tex",2,NA,1,7876698,632961,1573784949
"tex",3,NA,6,7876796,633160,1573857913
"tex",7,6,NA,7877239,633433,1573858361
"tex",6,10,4,7876971,633178,1573858777
"tex",2,2,NA,7877080,633185,1573859184
"tex",1,NA,NA,7877097,633089,1573860478
"tex",1,NA,NA,7877112,633018,1573862536
"tex",2,5,5,7877134,632946,1573862975
"tex",1,4,NA,7877159,632936,1573863380
"tex",2,4,NA,7877259,632986,1573863789
"tex",2,4,5,7877312,633089,1573864219
"tex",1,NA,NA,7877295,633119,1573865937
"tex",2,NA,6,7877097,633300,1573867150
"tex",2,3,NA,7877153,633172,1573867585
"tex",2,9,NA,7877051,633229,1573868016
"tex",1,NA,2,7877017,633052,1573869261
"tex",1,2,NA,7877058,632998,1573869669
"tex",2,NA,NA,7876955,632564,1573871781
"tex",2,8,NA,7876861,632633,1573872187
"tex",2,7,4,7876891,632724,1573872612
"tex",1,7,NA,7876928,632743,1573873029
"tex",1,2,3,7876888,632751,1573873459
"tex",3,NA,5,7876753,632861,1573875554
"tex",3,8,NA,7876746,633023,1573875969
"tex",1,1,NA,7876713,632960,1573876401
"tex",1,9,3,7876709,632979,1573876809
"tex",3,NA,NA,7876413,632788,1573944741
"tex",1,10,4,7876414,632831,1573945164
"tex",3,3,NA,7876276,632875,1573945572
"tex",3,6,NA,7876102,632937,1573946018
"tex",1,NA,NA,7875984,633038,1573949823
"tex",2,6,NA,7875903,633072,1573950207
"tex",2,5,4,7875793,633070,1573950620
"tex",2,3,NA,7875826,632966,1573951042
"tex",3,NA,NA,7875784,632662,1573952291
"tex",2,6,5,7875710,632560,1573952712
"tex",2,NA,NA,7875668,632343,1573953972
"tex",4,6,NA,7875609,632129,1573954396
"tex",3,5,6,7875631,631964,1573954841
"tex",2,6,NA,7875618,631853,1573955248
"tex",3,5,6,7875613,631686,1573955701
"tex",5,5,NA,7875667,631416,1573956114
"tex",1,8,NA,7875620,631419,1573956497
"tex",3,3,5,7875583,631250,1573956914
"tex",3,5,NA,7875563,631055,1573957361
"tex",1,NA,NA,7875512,631078,1573958604
"tex",1,10,5,7875506,631047,1573959028
"tex",3,2,NA,7875641,631116,1573959435
"tex",2,7,5,7875767,631085,1573959860
"tex",2,7,NA,7875825,630970,1573960283
"tex",2,NA,2,7875966,631056,1573961964
"tex",1,6,NA,7876011,631088,1573962386
"tex",2,10,NA,7875951,631007,1573962820
"tex",1,1,4,7875983,631029,1573963218
"tex",3,5,NA,7876090,631127,1573963629
"tex",4,8,5,7876289,630982,1573964051
"tex",1,8,NA,7876279,630965,1573964469
"tex",2,1,NA,7876378,631047,1573964895
"tex",4,5,6,7876537,631186,1573965311
"tex",3,5,NA,7876616,631316,1573965736
"tex",3,6,6,7876706,631431,1573966152
"tex",2,7,NA,7876778,631427,1573966571
"tex",4,2,NA,7876674,631636,1573966990
"tex",3,7,5,7876738,631809,1573967407
"tex",2,5,NA,7876724,631963,1573967883
"tex",1,NA,NA,7876785,631944,1573969127
"tex",3,9,6,7876855,632101,1573969543
"tex",4,6,NA,7877002,632279,1573969938
"tex",4,NA,NA,7876869,632790,1573972041
"tex",5,4,6,7876698,633009,1573972453
"tex",4,NA,5,7876843,632652,1574033654
"tex",5,2,NA,7877036,632919,1574034089
"tex",1,3,3,7877011,632928,1574034543
"tex",1,2,3,7877019,632912,1574034930
"tex",1,3,NA,7877039,632931,1574035383
"tex",1,1,3,7877024,632929,1574035792
"tex",4,9,NA,7877147,633105,1574036220
"tex",2,10,NA,7877088,633002,1574036609
"tex",1,1,3,7877120,633050,1574037022
"tex",1,NA,NA,7877297,633100,1574038699
"tex",1,2,2,7877311,633113,1574039110
"tex",1,6,NA,7877366,633156,1574039535
"tex",1,4,4,7877367,633168,1574039959
"tex",1,10,NA,7877366,633154,1574040373
"tex",1,3,NA,7877370,633153,1574040791
"tex",1,6,NA,7877381,633146,1574041260
"tex",1,NA,NA,7877360,633159,1574042488
"tex",5,5,NA,7877112,633355,1574042922
"tex",2,NA,3,7877392,633210,1574044171
"tex",1,7,NA,7877414,633224,1574044576
"tex",2,NA,NA,7877433,633300,1574045829
"tex",3,6,4,7877525,633480,1574046264
"tex",4,NA,5,7877184,633744,1574047514
"tex",2,5,NA,7877103,633765,1574047943
"tex",1,NA,NA,7877077,633811,1574120907
"tex",7,6,3,7877543,634274,1574121351
"tex",7,1,NA,7877080,633819,1574121734
"tex",1,9,1,7877080,633859,1574122151
"tex",1,2,NA,7877074,633851,1574122579
"tex",1,2,NA,7877085,633854,1574122995
"tex",1,2,3,7877068,633865,1574123411
"tex",2,2,NA,7877057,633775,1574123835
"tex",2,1,5,7877075,633888,1574124248
"tex",3,6,NA,7877202,634021,1574124679
"tex",2,NA,NA,7877119,633800,1574125934
"tex",1,3,3,7877135,633749,1574126358
"tex",2,9,NA,7877016,633791,1574126770
"tex",4,8,NA,7877160,633981,1574127206
"tex",1,6,NA,7876741,633615,1574131023
"tex",1,NA,NA,7876737,633495,1574135191
"tex",2,4,NA,7876806,633490,1574135593
"tex",2,7,3,7876854,633424,1574136044
"tex",2,NA,NA,7876860,633449,1574137293
"tex",3,8,NA,7876996,633508,1574137701
"tex",2,7,4,7877113,633451,1574138126
"tex",1,3,NA,7877118,633460,1574138544
"tex",1,5,4,7877117,633476,1574138960
"tex",2,5,NA,7877098,633608,1574139382
"tex",7,NA,NA,7876982,634217,1574140664
"tex",7,1,3,7877123,633739,1574141073
"tex",2,NA,4,7877126,633766,1574207723
"tex",1,4,NA,7877102,633797,1574208139
"tex",2,4,5,7876998,633782,1574208567
"tex",1,7,NA,7876975,633813,1574208977
"tex",3,2,3,7876860,633636,1574209444
"tex",1,7,6,7876830,633638,1574209817
"tex",1,NA,2,7876845,633569,1574211918
"tex",1,7,NA,7876796,633561,1574212354
"tex",2,NA,NA,7876875,633452,1574213604
"tex",1,7,2,7876870,633448,1574214011
"tex",1,9,NA,7876871,633460,1574214451
"tex",2,3,5,7876757,633494,1574214864
"tex",1,NA,2,7876727,633501,1574216125
"tex",1,NA,NA,7876607,633570,1574217391
"tex",1,4,NA,7876559,633608,1574217805
"tex",2,NA,3,7876521,633673,1574219070
"tex",2,5,NA,7876472,633624,1574219479
"tex",3,6,NA,7876307,633555,1574219897
"tex",2,9,5,7876329,633677,1574220324
