"id","GPS.Fix.Time","GPS.UTM.Northing","GPS.UTM.Easting"
"blanca","2019.07.16 02:36:19",7875867,626316
"blanca","2019.07.16 02:51:03",7875812,626269
"blanca","2019.07.16 22:10:26",7875818,626198
"blanca","2019.07.16 22:31:18",7875867,626184
"blanca","2019.07.16 22:38:24",7875875,626188
"blanca","2019.07.16 22:45:23",7875890,626165
"blanca","2019.07.16 22:52:23",7875909,626150
"blanca","2019.07.16 22:59:40",7875918,626154
"blanca","2019.07.16 23:06:58",7875918,626156
"blanca","2019.07.16 23:14:03",7875934,626117
"blanca","2019.07.16 23:20:13",7875936,626111
"blanca","2019.07.16 23:28:03",7875918,626105
"blanca","2019.07.16 23:34:20",7875910,626132
"blanca","2019.07.16 23:41:26",7875961,626168
"blanca","2019.07.16 23:48:45",7875939,626195
"blanca","2019.07.16 23:55:41",7875906,626195
"blanca","2019.07.17 00:02:14",7875980,626170
"blanca","2019.07.17 00:09:35",7876008,626197
"blanca","2019.07.17 00:16:16",7876065,626226
"blanca","2019.07.17 00:23:49",7876062,626200
"blanca","2019.07.17 00:30:22",7876070,626214
"blanca","2019.07.17 00:37:55",7875817,626193
"blanca","2019.07.17 00:51:34",7876019,626214
"blanca","2019.07.17 00:58:29",7876021,626235
"blanca","2019.07.17 01:05:17",7876000,626194
"blanca","2019.07.17 01:13:03",7875987,626212
"blanca","2019.07.17 01:19:18",7875988,626225
"blanca","2019.07.17 01:26:32",7875921,626221
"blanca","2019.07.17 01:33:18",7875884,626195
"blanca","2019.07.17 01:40:19",7875849,626225
"blanca","2019.07.17 01:47:16",7875879,626227
"blanca","2019.07.17 01:54:39",7875831,626252
"blanca","2019.07.17 02:01:25",7875815,626235
"blanca","2019.07.17 22:17:22",7875811,626230
"blanca","2019.07.17 22:25:03",7875816,626224
"blanca","2019.07.17 22:31:22",7875771,626222
"blanca","2019.07.17 22:38:17",7875768,626189
"blanca","2019.07.17 22:45:43",7875737,626213
"blanca","2019.07.17 22:52:32",7875714,626213
"blanca","2019.07.17 23:06:19",7875700,626145
"blanca","2019.07.17 23:13:29",7875672,626187
"blanca","2019.07.17 23:20:21",7875675,626153
"blanca","2019.07.17 23:27:20",7875704,626143
"blanca","2019.07.17 23:34:11",7875739,626163
"blanca","2019.07.17 23:41:46",7875787,626188
"blanca","2019.07.17 23:48:22",7875791,626225
"blanca","2019.07.18 22:24:20",7875788,626293
"blanca","2019.07.18 22:31:26",7875781,626296
"blanca","2019.07.18 22:38:12",7875817,626310
"blanca","2019.07.18 22:45:13",7875827,626320
"blanca","2019.07.18 22:52:17",7875847,626366
"blanca","2019.07.18 22:59:10",7875827,626360
"blanca","2019.07.18 23:13:18",7875860,626415
"blanca","2019.07.18 23:21:03",7875929,626345
"blanca","2019.07.18 23:27:29",7875944,626311
"blanca","2019.07.18 23:41:26",7876019,626262
"blanca","2019.07.18 23:48:15",7876037,626318
"blanca","2019.07.18 23:55:53",7876091,626347
"blanca","2019.07.19 00:02:42",7876080,626378
"blanca","2019.07.19 00:10:03",7876150,626395
"blanca","2019.07.19 00:16:59",7876139,626380
"blanca","2019.07.19 00:23:20",7876118,626365
"blanca","2019.07.19 00:31:03",7876124,626305
"blanca","2019.07.19 00:37:24",7876120,626285
"blanca","2019.07.19 00:45:03",7876121,626277
"blanca","2019.07.19 00:52:03",7876121,626269
"blanca","2019.07.19 00:58:57",7876127,626256
"blanca","2019.07.19 01:05:15",7876107,626227
"blanca","2019.07.19 01:20:03",7876130,626167
"blanca","2019.07.19 01:26:53",7876133,626168
"blanca","2019.07.19 01:40:46",7876239,626172
"blanca","2019.07.19 01:47:28",7876225,626218
"blanca","2019.07.19 01:54:27",7876228,626242
"blanca","2019.07.19 02:01:16",7876300,626217
"blanca","2019.07.19 02:08:19",7876307,626224
"blanca","2019.07.19 02:15:40",7876312,626222
"blanca","2019.07.19 02:22:19",7876291,626258
"blanca","2019.07.19 02:29:54",7876309,626243
"blanca","2019.07.19 02:36:30",7876316,626281
"blanca","2019.07.19 02:43:33",7876306,626279
"blanca","2019.07.19 02:50:31",7876312,626283
"blanca","2019.07.19 02:57:25",7876270,626305
"blanca","2019.07.19 03:04:26",7876221,626313
"blanca","2019.07.19 03:11:52",7876202,626328
"blanca","2019.07.19 03:18:13",7876161,626308
"blanca","2019.07.19 03:25:22",7876121,626304
"blanca","2019.07.19 03:33:03",7876065,626259
"blanca","2019.07.19 03:39:26",7876036,626249
"blanca","2019.07.19 03:46:13",7875896,626306
"blanca","2019.07.19 22:10:28",7875820,626220
"blanca","2019.07.19 22:18:04",7875868,626201
"blanca","2019.07.19 22:31:14",7875809,626159
"blanca","2019.07.19 22:38:19",7875822,626135
"blanca","2019.07.19 22:45:14",7875804,626154
"blanca","2019.07.19 22:53:04",7875782,626070
"blanca","2019.07.19 22:59:25",7875839,626076
"blanca","2019.07.19 23:06:24",7875873,626074
"blanca","2019.07.19 23:13:36",7875887,626071
"blanca","2019.07.19 23:21:04",7875892,626060
"blanca","2019.07.19 23:27:17",7875897,626056
"blanca","2019.07.19 23:41:13",7875895,626051
"blanca","2019.07.19 23:49:01",7875896,626041
"blanca","2019.07.19 23:55:48",7875896,626053
"blanca","2019.07.20 00:02:27",7875907,626072
"blanca","2019.07.20 00:09:18",7875884,626050
"blanca","2019.07.20 00:16:33",7875922,626022
"blanca","2019.07.20 00:30:42",7875927,626049
"blanca","2019.07.20 00:44:25",7875915,626059
"blanca","2019.07.20 00:51:17",7875925,626095
"blanca","2019.07.20 00:58:48",7875963,626087
"blanca","2019.07.20 01:05:40",7875972,626069
"blanca","2019.07.20 01:27:04",7876010,626009
"blanca","2019.07.20 01:34:04",7876003,626004
"blanca","2019.07.20 01:40:28",7875981,625984
"blanca","2019.07.20 01:47:26",7875947,625985
"blanca","2019.07.20 01:54:16",7875895,625970
"blanca","2019.07.20 02:01:21",7875880,625881
"blanca","2019.07.20 02:08:18",7875822,625842
"blanca","2019.07.20 02:15:21",7875761,625790
"blanca","2019.07.20 02:22:38",7876697,623460
"blanca","2019.07.20 22:24:35",7875772,625747
"blanca","2019.07.20 22:31:16",7876007,625608
"blanca","2019.07.20 22:38:23",7875886,625719
"blanca","2019.07.20 22:45:15",7875877,625765
"blanca","2019.07.20 22:52:17",7875868,625783
"blanca","2019.07.20 22:59:35",7875898,625827
"blanca","2019.07.20 23:06:22",7875959,625801
"blanca","2019.07.20 23:13:27",7875981,625809
"blanca","2019.07.20 23:28:04",7876011,625817
"blanca","2019.07.20 23:49:04",7876037,625826
"blanca","2019.07.20 23:55:20",7876078,625825
"blanca","2019.07.21 00:02:30",7876077,625828
"blanca","2019.07.21 00:09:30",7876057,625808
"blanca","2019.07.21 00:16:20",7876072,625828
"blanca","2019.07.21 00:23:27",7876083,625824
"blanca","2019.07.21 00:30:40",7876080,625824
"blanca","2019.07.21 00:37:39",7876074,625835
"blanca","2019.07.21 00:44:28",7876095,625831
"blanca","2019.07.21 00:51:25",7876139,625804
"blanca","2019.07.21 00:58:46",7876138,625800
"blanca","2019.07.21 01:05:24",7876172,625811
"blanca","2019.07.21 01:19:23",7876089,625804
"blanca","2019.07.21 01:26:31",7876126,625874
"blanca","2019.07.21 01:33:24",7876122,625905
"blanca","2019.07.21 01:47:24",7876066,625842
"blanca","2019.07.21 01:54:28",7876024,625855
"blanca","2019.07.21 02:01:18",7876007,625878
"blanca","2019.07.21 02:08:42",7876014,625885
"blanca","2019.07.21 02:15:25",7876014,625891
"blanca","2019.07.21 02:22:37",7875953,625883
"blanca","2019.07.21 02:29:32",7875883,625906
"blanca","2019.07.21 02:36:23",7875817,625917
"blanca","2019.07.21 02:43:14",7875864,625835
"blanca","2019.07.21 02:50:15",7875823,625846
"blanca","2019.07.21 02:57:31",7875730,625840
"blanca","2019.07.21 03:04:21",7875722,625839
"blanca","2019.07.21 03:11:40",7875724,625821
"blanca","2019.07.21 03:18:34",7875711,625779
"blanca","2019.07.21 22:17:55",7875816,625728
"blanca","2019.07.21 22:31:17",7875633,625788
"blanca","2019.07.21 22:38:17",7875511,625740
"blanca","2019.07.21 22:45:19",7875495,625780
"blanca","2019.07.21 22:53:04",7875520,625792
"blanca","2019.07.21 22:59:27",7875514,625813
"blanca","2019.07.21 23:06:19",7875493,625802
"blanca","2019.07.21 23:13:28",7875482,625787
"blanca","2019.07.21 23:34:28",7875439,625732
"blanca","2019.07.21 23:41:35",7875417,625781
"blanca","2019.07.21 23:48:34",7875440,625842
"blanca","2019.07.22 00:03:04",7875444,625812
"blanca","2019.07.22 00:10:03",7875465,625834
"blanca","2019.07.22 00:16:34",7875464,625808
"blanca","2019.07.22 00:23:15",7875442,625777
"blanca","2019.07.22 00:31:00",7875426,625781
"blanca","2019.07.22 00:38:03",7875420,625784
"blanca","2019.07.22 00:44:29",7875397,625795
"blanca","2019.07.22 00:51:22",7875334,625796
"blanca","2019.07.22 00:58:38",7875436,625865
"blanca","2019.07.22 01:05:48",7875480,625860
"blanca","2019.07.22 01:12:22",7875508,625901
"blanca","2019.07.22 01:19:58",7875533,625864
"blanca","2019.07.22 01:27:03",7875532,625833
"blanca","2019.07.22 01:33:31",7875563,625853
"blanca","2019.07.22 01:40:21",7875634,625905
"blanca","2019.07.22 01:47:49",7875884,625755
"blanca","2019.07.22 01:54:56",7875692,625872
"blanca","2019.07.22 02:01:25",7875702,625820
"blanca","2019.07.22 22:17:27",7875778,625728
"blanca","2019.07.22 22:31:15",7875870,625743
"blanca","2019.07.22 22:38:25",7876015,625765
"blanca","2019.07.22 22:45:20",7876054,625850
"blanca","2019.07.22 22:53:03",7876121,625965
"blanca","2019.07.22 22:59:23",7876192,625986
"blanca","2019.07.22 23:06:17",7876205,625994
"blanca","2019.07.22 23:14:03",7876222,625966
"blanca","2019.07.22 23:20:34",7876218,626008
"blanca","2019.07.22 23:27:23",7876231,626050
"blanca","2019.07.22 23:34:28",7876155,626049
"blanca","2019.07.22 23:48:31",7876053,626132
"blanca","2019.07.22 23:55:51",7875986,626128
"blanca","2019.07.23 00:02:23",7875950,626145
"blanca","2019.07.23 00:10:03",7875922,626134
"blanca","2019.07.23 00:16:33",7875928,626132
"blanca","2019.07.23 00:23:45",7875896,626068
"blanca","2019.07.23 00:38:03",7875927,626065
"blanca","2019.07.23 00:44:15",7875913,626126
"blanca","2019.07.23 00:51:29",7875855,626122
"blanca","2019.07.23 00:58:15",7875811,626097
"blanca","2019.07.23 01:05:35",7875816,626036
"blanca","2019.07.23 01:13:03",7875809,626038
"blanca","2019.07.23 01:26:43",7875809,625999
"blanca","2019.07.23 01:33:25",7875805,626030
"blanca","2019.07.23 01:40:34",7875789,625974
"blanca","2019.07.23 01:47:31",7875788,625966
"blanca","2019.07.23 01:54:21",7875796,625956
"blanca","2019.07.23 02:01:41",7875795,625967
"blanca","2019.07.23 02:08:32",7875803,625969
"blanca","2019.07.23 02:15:32",7875809,625968
"blanca","2019.07.23 02:22:16",7875805,625984
"blanca","2019.07.23 02:36:54",7875848,625969
"blanca","2019.07.23 02:43:20",7875822,626003
"blanca","2019.07.23 02:50:23",7875787,625949
"blanca","2019.07.23 02:57:16",7875758,625839
"blanca","2019.07.23 03:05:03",7875803,625820
"blanca","2019.07.23 03:11:15",7875755,625779
"blanca","2019.07.23 22:17:33",7875706,625748
"blanca","2019.07.23 22:24:24",7875755,625831
"blanca","2019.07.23 22:31:18",7875802,625921
"blanca","2019.07.23 22:38:26",7875818,625925
"blanca","2019.07.23 22:45:25",7875821,625917
"blanca","2019.07.23 22:52:21",7875858,625948
"blanca","2019.07.23 22:59:20",7875862,625940
"blanca","2019.07.23 23:06:16",7875879,625933
"blanca","2019.07.23 23:13:37",7875826,625971
"blanca","2019.07.23 23:20:44",7875838,625964
"blanca","2019.07.23 23:27:38",7875820,626013
"blanca","2019.07.23 23:34:58",7875817,626013
"blanca","2019.07.23 23:41:31",7875857,626086
"blanca","2019.07.23 23:48:37",7875821,626039
"blanca","2019.07.23 23:55:29",7875818,626037
"blanca","2019.07.24 00:02:26",7875819,626038
"blanca","2019.07.24 00:09:30",7875784,626015
"blanca","2019.07.24 00:16:17",7875796,625971
"blanca","2019.07.24 00:23:27",7875796,625970
"blanca","2019.07.24 00:30:34",7875791,625976
"blanca","2019.07.24 00:37:19",7875812,626000
"blanca","2019.07.24 00:44:31",7875829,625999
"blanca","2019.07.24 00:58:23",7875829,625983
"blanca","2019.07.24 01:05:17",7875811,625962
"blanca","2019.07.24 01:12:18",7875858,626000
"blanca","2019.07.24 01:19:25",7875897,625995
"blanca","2019.07.24 01:27:03",7875930,625991
"blanca","2019.07.24 01:33:34",7875888,625995
"blanca","2019.07.24 01:40:15",7875882,625894
"blanca","2019.07.24 01:47:29",7875922,625815
"blanca","2019.07.24 01:55:03",7875902,625799
"blanca","2019.07.24 02:01:22",7875871,625811
"blanca","2019.07.24 02:08:13",7875864,625814
"blanca","2019.07.24 02:15:25",7875866,625784
"blanca","2019.07.24 02:22:29",7875842,625780
"blanca","2019.07.24 02:29:31",7875824,625797
"blanca","2019.07.24 02:36:21",7875814,625798
"blanca","2019.07.24 02:43:30",7875789,625803
"blanca","2019.07.24 22:17:20",7875653,625750
"blanca","2019.07.24 22:24:21",7875629,625727
"blanca","2019.07.24 22:38:21",7875585,625726
"blanca","2019.07.24 22:45:30",7875578,625704
"blanca","2019.07.24 22:53:03",7875571,625683
"blanca","2019.07.24 22:59:49",7875517,625700
"blanca","2019.07.24 23:06:42",7875501,625742
"blanca","2019.07.24 23:13:39",7875447,625759
"blanca","2019.07.24 23:41:25",7875361,625784
"blanca","2019.07.24 23:55:39",7875319,625871
"blanca","2019.07.25 00:03:03",7875321,625901
"blanca","2019.07.25 00:16:30",7875305,625956
"blanca","2019.07.25 00:23:25",7875265,625946
"blanca","2019.07.25 00:58:27",7875225,625915
"blanca","2019.07.25 01:12:26",7875237,625921
"blanca","2019.07.25 01:27:03",7875221,625888
"blanca","2019.07.25 01:33:21",7875220,625901
"blanca","2019.07.25 01:40:21",7875275,625873
"blanca","2019.07.25 01:48:03",7875295,625914
"blanca","2019.07.25 01:54:28",7875320,625922
"blanca","2019.07.25 02:02:03",7875357,625898
"blanca","2019.07.25 02:08:48",7875410,625878
"blanca","2019.07.25 02:15:27",7875442,625884
"blanca","2019.07.25 02:22:47",7875459,625916
"blanca","2019.07.25 02:30:02",7875463,625966
"blanca","2019.07.25 02:43:31",7875550,625873
"blanca","2019.07.25 02:50:32",7875546,625846
"blanca","2019.07.25 02:57:19",7875535,625822
"blanca","2019.07.25 03:04:18",7875546,625782
"blanca","2019.07.25 03:11:30",7875585,625773
"blanca","2019.07.25 03:18:28",7875651,625751
"blanca","2019.07.25 22:10:20",7875682,625793
"blanca","2019.07.25 22:17:45",7875705,625875
"blanca","2019.07.25 22:25:03",7875681,625903
"blanca","2019.07.25 22:31:19",7875634,625936
"blanca","2019.07.25 22:38:25",7875615,625918
"blanca","2019.07.25 23:00:03",7875706,625736
"blanca","2019.07.25 23:06:29",7875596,625921
"blanca","2019.07.25 23:14:03",7875606,625878
"blanca","2019.07.25 23:21:03",7875677,626014
"blanca","2019.07.25 23:27:35",7875670,626020
"blanca","2019.07.25 23:34:41",7875639,626047
"blanca","2019.07.25 23:49:03",7875607,626072
"blanca","2019.07.26 00:02:28",7875722,626100
"blanca","2019.07.26 00:09:30",7875823,626077
"blanca","2019.07.26 00:16:24",7875825,626071
"blanca","2019.07.26 00:23:48",7875830,626073
"blanca","2019.07.26 00:30:31",7875805,626053
"blanca","2019.07.26 00:37:21",7875824,626056
"blanca","2019.07.26 00:44:13",7875747,626072
"blanca","2019.07.26 00:51:21",7875768,626100
"blanca","2019.07.26 00:59:03",7875787,626158
"blanca","2019.07.26 01:05:36",7875735,626193
"blanca","2019.07.26 01:19:17",7875681,626242
"blanca","2019.07.26 01:40:23",7875660,626298
"blanca","2019.07.26 01:48:03",7875675,626287
"blanca","2019.07.26 01:54:24",7875661,626300
"blanca","2019.07.26 02:01:26",7875697,626297
"blanca","2019.07.26 02:22:31",7875781,626330
"blanca","2019.07.26 02:29:23",7875800,626251
"blanca","2019.07.26 22:17:30",7875806,626237
"blanca","2019.07.26 22:24:30",7875811,626182
"blanca","2019.07.26 22:31:19",7875772,626198
"blanca","2019.07.26 22:39:03",7875787,626274
"blanca","2019.07.26 22:45:33",7875745,626250
"blanca","2019.07.26 22:53:03",7875774,626348
"blanca","2019.07.26 23:13:44",7875691,626309
"blanca","2019.07.26 23:20:41",7875692,626337
"blanca","2019.07.26 23:34:20",7875685,626358
"blanca","2019.07.26 23:41:30",7875694,626366
"blanca","2019.07.26 23:48:41",7875699,626382
"blanca","2019.07.26 23:55:47",7875698,626430
"blanca","2019.07.27 00:16:43",7875746,626371
"blanca","2019.07.27 00:24:03",7875652,626403
"blanca","2019.07.27 00:30:19",7875737,626458
"blanca","2019.07.27 00:37:37",7875779,626466
"blanca","2019.07.27 00:45:03",7875811,626442
"blanca","2019.07.27 00:51:30",7875878,626453
"blanca","2019.07.27 00:58:41",7875780,626445
"blanca","2019.07.27 01:20:02",7875954,626386
"blanca","2019.07.27 01:34:03",7875917,626396
"blanca","2019.07.27 01:40:25",7875890,626392
"blanca","2019.07.27 01:47:54",7875894,626340
"blanca","2019.07.27 01:54:35",7875916,626332
"blanca","2019.07.27 02:02:03",7875936,626333
"blanca","2019.07.27 02:16:03",7875872,626340
"blanca","2019.07.27 02:22:39",7875853,626295
"blanca","2019.07.27 02:29:39",7875815,626249
"blanca","2019.07.27 22:24:56",7875925,626243
"blanca","2019.07.27 22:53:03",7875914,626283
"blanca","2019.07.27 23:20:33",7875968,626303
"blanca","2019.07.27 23:27:38",7875998,626376
"blanca","2019.07.27 23:34:35",7876068,626395
"blanca","2019.07.27 23:42:03",7876075,626360
"blanca","2019.07.28 00:10:03",7876161,626394
"blanca","2019.07.28 00:17:03",7876144,626411
"blanca","2019.07.28 00:24:03",7876178,626435
"blanca","2019.07.28 00:30:33",7876611,626448
"blanca","2019.07.28 01:05:22",7876479,626354
"blanca","2019.07.28 01:12:50",7876417,626384
"blanca","2019.07.28 01:27:03",7876422,626392
"blanca","2019.07.28 01:41:03",7876438,626379
"blanca","2019.07.28 01:47:20",7876411,626439
"blanca","2019.07.28 01:55:03",7876457,626380
"blanca","2019.07.28 02:01:36",7876436,626330
"blanca","2019.07.28 02:15:36",7876392,626269
"blanca","2019.07.28 02:29:25",7876397,626278
"blanca","2019.07.28 02:36:17",7876373,626280
"blanca","2019.07.28 02:50:50",7876347,626267
"blanca","2019.07.28 02:57:57",7876346,626260
"blanca","2019.07.28 03:04:26",7876357,626274
"blanca","2019.07.28 03:11:54",7876356,626301
"blanca","2019.07.28 03:19:03",7876351,626309
"blanca","2019.07.28 03:39:18",7876391,626236
"blanca","2019.07.28 03:46:44",7876325,626248
"blanca","2019.07.28 03:53:19",7876264,626226
"blanca","2019.07.28 04:00:17",7876261,626214
"blanca","2019.07.28 04:07:29",7876227,626194
"blanca","2019.07.28 04:14:18",7876203,626189
"blanca","2019.07.28 04:21:19",7876066,626217
"blanca","2019.07.28 04:28:11",7875920,626238
"blanca","2019.07.28 04:35:36",7875821,626217
"blanca","2019.07.28 22:24:18",7875797,626293
"blanca","2019.07.28 22:31:36",7875824,626253
"blanca","2019.07.28 22:38:28",7875796,626334
"blanca","2019.07.28 22:45:20",7875789,626326
"blanca","2019.07.28 22:59:22",7875819,626372
"blanca","2019.07.28 23:07:02",7875792,626438
"blanca","2019.07.28 23:13:56",7875783,626431
"blanca","2019.07.28 23:21:04",7875764,626421
"blanca","2019.07.28 23:28:03",7875740,626423
"blanca","2019.07.28 23:34:57",7875735,626412
"blanca","2019.07.28 23:41:44",7875743,626410
"blanca","2019.07.28 23:55:18",7875743,626428
"blanca","2019.07.29 00:10:04",7875762,626431
"blanca","2019.07.29 00:17:04",7875736,626432
"blanca","2019.07.29 00:24:02",7875720,626447
"blanca","2019.07.29 00:30:14",7875826,626518
"blanca","2019.07.29 00:37:26",7875712,626526
"blanca","2019.07.29 01:13:04",7875802,626495
"blanca","2019.07.29 01:19:47",7875862,626487
"blanca","2019.07.29 01:33:22",7875895,626499
"blanca","2019.07.29 01:40:32",7875948,626503
"blanca","2019.07.29 01:47:23",7875972,626506
"blanca","2019.07.29 01:54:22",7875994,626454
"blanca","2019.07.29 02:08:21",7875975,626407
"blanca","2019.07.29 02:15:30",7875994,626445
"blanca","2019.07.29 02:22:46",7876087,626100
"blanca","2019.07.29 02:29:15",7875955,626401
"blanca","2019.07.29 02:36:21",7875930,626360
"blanca","2019.07.29 02:43:29",7875903,626356
"blanca","2019.07.29 02:50:47",7875855,626405
"blanca","2019.07.29 03:04:25",7875848,626402
"blanca","2019.07.29 03:11:22",7875828,626389
"blanca","2019.07.29 03:18:30",7875826,626424
"blanca","2019.07.29 03:25:24",7875761,626381
"blanca","2019.07.29 03:32:20",7875706,626387
