id,Acquisition Time,Acquisition Start Time,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Speed,GPS Heading,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Predeployment Data,Error,bout
sara,2019.10.02 00:55:00,2019.10.02 00:50:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.02 00:58:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 01:00:00,2019.10.02 00:55:00,,,,,,,,,,,,,,,,0,No,,1
sara,2019.10.02 01:05:00,2019.10.02 01:00:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.02 01:05:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 01:10:00,2019.10.02 01:05:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.02 01:12:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 01:15:00,2019.10.02 01:10:00,,,,,,,,,,,,,,,,1,No,,1
sara,,2019.10.02 01:19:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 01:20:00,2019.10.02 01:15:00,,,,,,,,,,,,,,,,0,No,,1
sara,2019.10.02 01:25:00,2019.10.02 01:20:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.02 01:26:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 01:30:00,2019.10.02 01:25:00,,,,,,,,,,,,,,,,2,No,,1
sara,,2019.10.02 01:33:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 01:35:00,2019.10.02 01:30:00,,,,,,,,,,,,,,,,2,No,,1
sara,2019.10.02 01:40:00,2019.10.02 01:35:00,,,,,,,,,,,,,,,,2,No,,1
sara,,2019.10.02 01:40:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 01:45:00,2019.10.02 01:40:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.02 01:47:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 01:50:00,2019.10.02 01:45:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.02 01:54:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 01:55:00,2019.10.02 01:50:00,,,,,,,,,,,,,,,,1,No,,1
sara,2019.10.02 02:00:00,2019.10.02 01:55:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.02 02:01:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 02:05:00,2019.10.02 02:00:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.02 02:08:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
